295,54,42.51,19.34,1,40-50
250,49.5,36.81,20.13,1,30-40
250,49,39.96,18.16,1,30-40
256,51,38.71,17.51,1,30-40
258,50,38.45,18.25,1,<20
298,64,45.01,23.86,0,30-40
300,63,45.01,22.96,0,30-40
306,60,46.61,26.39,0,<20
311,60.5,47.17,26.45,0,<20
257,51,37.73,18.81,1,40-50
265,50.5,37.98,19.07,1,40-50
270.5,55,40.49,22.97,0,30-40
274,54,41.17,22.21,0,30-40
286.5,59,44.42,26.08,0,30-40
288.5,57,44.79,25.17,0,30-40
293,52,41.98,22.3,0,30-40
284.5,52,41.73,23.17,0,30-40
286,59,42.87,23.63,0,40-50
286.5,59,41.48,22.02,0,40-50
275,58.5,44.6,22.02,0,30-40
276.5,58,45.84,23.9,0,30-40
271,61,43.53,23.84,0,40-50
271.5,60,43.53,23.41,0,40-50
274.5,54,40.99,19.51,0,30-40
285,57,46.15,26.02,0,<20
290.5,59,46.91,25.68,0,<20
261,52,40.52,19.68,1,<20
279,62,43.81,26.01,0,40-50
296,59,43.26,24.19,0,40-50
266,53,40.5,18.58,1,<20
272,52,40.61,17.61,1,<20
263,51,39.37,17.16,1,<20
264.5,56,39.77,24.09,0,30-40
272,56,41.01,23.58,0,30-40
260,46,35.8,17.26,1,<20
266,48,36.02,16.03,1,<20
256,56,40.56,20.41,1,30-40
259,55,39.62,20.92,0,<20
293,55,42.88,23.84,0,30-40
298.5,56.5,42.8,23.12,0,30-40
282.5,61,48.92,23.93,0,30-40
287,62,48.84,23.44,0,30-40
286,60,45.43,24.84,0,40-50
287,57,45.31,22.91,0,40-50
278,61,43.6,24.33,0,30-40
285,63,45.69,24.81,0,30-40
291.5,60,46.47,25.76,0,30-40
290,60,46,22.94,0,30-40
266.5,49.5,37.15,17.65,1,30-40
282,54,39.27,19.31,1,40-50
269,54,39.25,19.83,1,40-50
275,54,40.16,20,1,40-50
263,59,43.89,23.11,0,40-50
266,60.5,42.37,23.3,0,40-50
295,59,44.83,22.44,0,30-40
284,58.5,44.51,22.05,0,40-50
258,51,36.21,20.03,1,40-50
284.5,52,40.87,18.55,1,30-40
293.5,52.5,41.5,19.35,1,30-40
287.5,50.5,41.32,20.71,0,20-30
290,51,40.97,20.99,0,20-30
287.5,58,43.17,23.26,0,40-50
289,57,42.68,21.48,0,40-50
262.5,49,38.2,18.98,1,40-50
265,50,40.12,19.33,1,40-50
279,60.5,42.59,25.21,0,40-50
273,52.5,39.62,18.6,1,<20
274,51.5,38.76,18.65,1,<20
283,59.5,45.1,24.29,0,30-40
277.5,60,45.02,26.4,0,30-40
267,53,38.41,17.3,1,<20
270,54,38.21,18.2,1,<20
302,56,44.12,21.06,0,20-30
302,58,43.91,21.84,0,20-30
313.5,55,41.51,21.46,0,20-30
318,56,42.39,21.28,0,20-30
288.5,59,44.77,22.45,0,40-50
291,58,44.09,23.37,0,40-50
302,58,43.37,20.72,0,20-30
307,60,43.8,21.34,0,20-30
283,55,39.93,22.01,0,40-50
287,55,42.08,20.75,0,40-50
269.5,54.5,40.11,21,0,40-50
272,55.5,40.34,21.28,0,40-50
284.5,60.5,46.47,20.17,0,20-30
283,60.5,45.3,18.69,0,20-30
295.5,63,43.92,20.86,0,40-50
296,63,43.75,20.41,0,40-50
295,59,43.3,20.69,0,30-40
294,61,43.2,22.67,0,30-40
247,44,33.25,19.16,1,20-30
248,48,34.46,19.36,1,20-30
254,49.5,35.77,17.67,1,20-30
258,50.5,36.68,17.98,1,20-30
273,51,37.89,17.13,1,50+
274,53,38.27,16.58,1,20-30
276,53,38.43,17.27,1,20-30
273,52,37.24,16.51,1,20-30
276,53,36.98,16.86,1,20-30
267,50,38.65,18.65,1,20-30
267.5,49,37.85,18.38,1,20-30
258,46,35.07,15.3,1,20-30
260,47,35.05,16.1,1,20-30
270.5,51,39.4,17.25,1,30-40
274,52,39.31,17.63,1,30-40
262,47,35.75,16.54,1,20-30
263.5,48,35.85,16.19,1,20-30
251,47,34.54,16.95,1,30-40
254,47,34.39,17.99,1,30-40
277,47,35.85,15.71,1,30-40
279.5,47,35.24,14.15,1,30-40
284,52,37.96,19.44,1,40-50
278,51,36.26,17.75,1,40-50
306,59,44.32,19.98,1,40-50
315,60,44.58,20.82,1,40-50
290,58,42.43,20.1,1,40-50
296,57.5,42.54,20.67,1,40-50
298,57,44.15,22.26,0,30-40
308,61,47.47,23.64,0,30-40
315,62,49.53,23.83,0,30-40
333,61,47.3,22.38,0,30-40
335,62.5,47.64,20.83,0,30-40
335,61,46.02,21.29,0,<20
341,63,47.76,20.7,0,<20
315.5,60.5,45.38,22.51,0,30-40
316,61,45.9,23.58,0,30-40
297,51,38.82,19.54,0,30-40
302,53,39.62,20.48,0,30-40
299,60,44.51,19.66,0,30-40
298,58,44.31,20.22,0,30-40
336,55,43.47,19.29,0,30-40
338,59.5,44.43,22.35,0,30-40
330,58,42.6,17.65,0,30-40
341,60,43.7,19.68,0,30-40
308,58,43.74,19.33,0,30-40
307,59,45.21,21.39,0,30-40
312,56,41.26,18.77,0,40-50
314,58.5,42.2,18.59,0,40-50
306,55.5,42.79,17.55,0,30-40
309,57,42.92,17.32,0,30-40
330,60.5,46.11,17.84,0,40-50
330,61,47.73,18.43,0,40-50
312,62,41.83,20.81,0,30-40
310,61,43.09,22.28,0,30-40
315,52,39.01,16.57,1,40-50
334,62,46.88,21.45,0,40-50
313,60,39.14,19.47,0,30-40
265,56,36.84,15.84,1,<20
273,50,36.94,16.03,1,<20
310,64,43.7,21.64,0,30-40
302,56,43.46,20.35,1,30-40
305,59,43.62,20.69,1,30-40
318,59,44.29,22.8,0,30-40
327,60,44.51,23.19,0,30-40
273,49,36.9,18.13,1,30-40
274,48,37.27,16.27,1,30-40
314,60,44.46,23.12,0,30-40
312,60.5,45.35,22.89,0,30-40
325,64,48.44,19.28,0,30-40
331,67,49.77,20.61,0,30-40
299,60.5,45.78,17.45,1,20-30
301,66,46.14,18.12,1,20-30
311,58,41.01,18.49,0,30-40
310.5,59,42.8,18.76,0,30-40
328,62,46.73,19.03,1,40-50
334,63,50.11,19.77,1,40-50
322.5,56,40.97,15.81,1,40-50
334,57.5,42.2,17.32,1,40-50
323,61,44.19,19.09,0,20-30
327,64,45.26,18.76,0,20-30
301,62,42.95,17.11,1,20-30
289,63.5,41.46,16.78,1,20-30
281,53,38.8,17.65,1,20-30
294.5,55,40.75,17.58,1,20-30
289,52,39.76,16.44,1,40-50
293,52,38.87,16.86,1,40-50
345,67,50.42,19.66,0,30-40
351.5,66,50.37,20.41,0,30-40
332,65,45.97,19.75,0,40-50
334,64,46.03,20.82,0,40-50
286,53,40.53,16.01,1,40-50
321.5,66,47.71,23.04,0,30-40
323,67,49.45,22.91,0,30-40
277,53,39.32,14.94,1,40-50
286,57,39.1,15.09,1,40-50
270.5,50,36.34,15.56,1,40-50
278,53,36.69,15.59,1,40-50
308,60,42.42,21.4,0,20-30
309,59,42.96,22.17,0,20-30
335,59,43.22,20.8,0,40-50
340,63,44.94,20.86,0,20-30
343,65,44.67,20.13,0,20-30
318,56.5,44.03,20.42,0,30-40
326,58,45.56,23.08,0,30-40
332.5,64,44.34,20.03,0,30-40
339,64,46.42,20.06,0,30-40
310,58,42.88,18.11,0,30-40
313,59,43.12,18.95,0,30-40
339,60,45.39,21.85,0,40-50
298.5,65.5,48.08,21,0,20-30
305,65,48.48,22.81,0,20-30
330.5,64.5,45.56,19.37,0,30-40
339,67,46.71,19.79,0,30-40
301,59,45.62,22.49,0,30-40
317,61,46.73,25.86,0,40-50
315,60,46.25,21.74,0,40-50
319,57,41.78,21.31,0,30-40
289,59,43.5,21.06,0,30-40
291.5,59,43.3,21.82,0,30-40
296,63,44.13,21.67,0,30-40
309,55,44.84,19.16,0,40-50
312,57,45.48,19.59,0,40-50
272,53,39.76,16.57,1,<20
271,55,39.5,17.74,1,<20
299,58,44.36,19.4,1,30-40
300,59,44.35,20.46,1,30-40
301,60.5,45.4,22.35,0,40-50
302,61.5,45.26,23.15,0,40-50
300,51,38.39,20.94,1,30-40
302,51,37.9,22.27,1,30-40
279,54,42.51,18.35,1,20-30
282,54,43.99,17.44,1,20-30
303,63.5,46.4,22.43,0,40-50
306,64,47.58,22.59,0,40-50
286,65,42.45,21.82,0,40-50
294,67,42.43,23.04,0,40-50
286.5,55,41.49,16.33,1,40-50
302,60,44.81,20.66,0,30-40
306.5,61,45.69,22.79,0,30-40
310,61,47.42,21.3,0,40-50
314,62,46.16,21,0,40-50
304,64.5,47.38,21.88,0,40-50
304,65,48.26,21.95,0,40-50
286,66,45.83,22.6,0,30-40
288,64,46.7,22.13,0,30-40
290,59,46.72,25.43,0,40-50
299,58,45.86,25.99,0,40-50
286.5,61,42.36,20.89,1,30-40
288.5,60.5,42.78,20.67,1,30-40
297.5,61,43.96,18.85,0,20-30
302,61,42.48,19.39,0,20-30
285,60,44.03,23.72,1,40-50
283,61.5,43.78,23.5,1,40-50
297,58.5,43.19,21.77,0,<20
298,59,42.83,21.19,0,<20
302,63,42.89,19.53,0,40-50
306,61,44.1,20.16,0,40-50
295,63,41.68,21.2,0,30-40
295,62,41.98,21.43,0,30-40
291,56,39.03,19.43,0,20-30
293,55,39.74,20.43,0,20-30
282,54,42.05,18.63,0,20-30
283,54,42.98,19.26,0,20-30
304,65,49.34,24.19,0,40-50
308,64.5,49.97,24.29,0,40-50
304,59,38.09,18.89,1,40-50
317,59.5,42.49,16.9,0,40-50
325,61,41.6,19.71,0,40-50
318,58.5,40.34,18.53,0,30-40
325,63,41.09,17.86,0,30-40
318,65,45.42,22.28,0,30-40
319,63,46.45,22.17,0,30-40
315.5,61,44.82,19.09,0,40-50
322,63,44.72,20.13,0,40-50
317.5,62,41.94,18.69,0,20-30
316,63.5,43.27,20.18,0,20-30
305,58,43.95,19.11,0,30-40
312,59,44.88,19.59,0,30-40
329,62,43.39,16.86,0,30-40
333,65,43.48,19.57,0,30-40
314,61,43.95,20.43,0,30-40
317,62,44.6,20.91,0,30-40
316,59.5,44.87,19.75,0,40-50
317,60,44.99,21.02,0,40-50
307,56,45.39,18.58,0,30-40
308.5,58,46.44,20.12,0,30-40
322,58,42.14,19.79,0,30-40
325,60,41.9,19.05,0,30-40
257,46.5,36.75,16.62,1,40-50
263,49,36.22,15.96,1,40-50
274,53,37.38,16.22,1,30-40
284,55,36.67,16.61,1,30-40
296,63,44.43,20.97,0,30-40
291,64.5,44.57,22.11,0,30-40
303.5,59.5,45.23,21.31,0,20-30
301.5,57,44.37,20.58,0,20-30
294,53,41.91,18.36,1,30-40
296,57,41.3,18.92,1,30-40
277,59,42.38,17.38,0,30-40
282,59,43.21,18.65,0,30-40
280,53,39.73,17.11,1,40-50
280,53,39.07,18.83,1,40-50
268,50,33.45,16.1,1,30-40
276,51,34.05,18.94,1,30-40
263,49,35.01,15.42,0,20-30
267,49,34.7,15.9,0,20-30
268,45,34.77,15.41,1,30-40
269,46,33.75,15.64,1,30-40
300.5,58,44.22,21.19,0,40-50
301,56,43.26,22.08,0,40-50
275,56,41.46,22.02,0,40-50
276.5,54.5,40.46,21.84,0,40-50
250,43,34.33,14.6,1,20-30
254,42,33.5,14.39,1,20-30
252.5,42,34.68,13.21,1,40-50
253,44,33.2,12.97,1,40-50
275.5,42.5,34.4,14.62,1,20-30
257,41,33.5,12.01,1,40-50
259,44,32.24,14.18,1,40-50
277,48,41.04,14.47,1,40-50
278,49,40.13,15.9,1,40-50
337.5,58.5,45.1,18.89,0,30-40
342,59,45.99,18.01,0,30-40
314,59,43.29,21.22,0,40-50
311,61.5,42.13,20.79,0,40-50
288,57,41.17,17.34,0,40-50
270.5,57,40.76,19.5,0,40-50
305,56,42.94,22.48,0,20-30
304,55,43.17,21.58,0,20-30
295,56,41.58,19.09,0,30-40
298,55.5,42.81,19.18,0,30-40
297,53,40.13,18.45,0,20-30
297,54,41.06,18.86,0,20-30
288,55,44.51,20.18,0,40-50
294,60.5,46.16,20.24,0,30-40
300,65,46.33,19.45,0,30-40
262,53,40.05,16.05,1,20-30
266,53,40.02,16.03,1,20-30
317,62,43.98,21.88,0,30-40
319,61.5,43.87,22.29,0,30-40
312,60.5,44.86,19.21,0,40-50
313,63,44.06,20.1,0,40-50
318,70,48.43,23.7,0,40-50
323,72,51.01,25.56,0,40-50
309,68,46.19,21.64,0,30-40
309.5,65,46.41,22.05,0,30-40
306,54.5,42.27,19.55,1,20-30
332,61,46.41,22.31,0,20-30
329,61,45.47,22.1,0,20-30
311.5,54,43.58,19.67,1,30-40
309.5,55,43.02,20.12,1,30-40
286,52,38.99,18.72,1,30-40
287.5,54,39.13,18.91,1,30-40
317,63,46.26,18.9,0,30-40
314,62.5,45.97,18.84,0,30-40
304,64,45.89,21.19,0,30-40
300.5,63,44.67,20.43,0,30-40
304,54,40.8,15.53,1,<20
306,54,41.53,16.1,1,<20
321,63,47.78,21.76,0,20-30
322,65,48.22,20.76,0,20-30
311,59,45.7,21.11,0,30-40
305,61,44.3,21.61,0,30-40
325,60,43.05,18.82,0,30-40
329.5,60,44.79,21.42,0,30-40
317,56,41.5,17.99,0,20-30
319,58,41.74,19.49,0,20-30
325.5,61.5,43.07,20.6,0,20-30
328.5,62,45.34,21.46,0,20-30
295.5,57,46.7,17.52,0,30-40
296,58,46.4,17.85,0,30-40
294.5,57,42.56,20.39,0,30-40
300.5,56,42.06,21.08,0,30-40
310,61,44.65,24.87,0,20-30
316,63,46.3,26.04,0,20-30
268,53,38.06,19.65,1,30-40
278.5,52,39.21,19.8,1,30-40
266,44,37.36,18.14,1,30-40
284,57,40.41,19.65,1,20-30
290,56,39.9,19.46,1,20-30
290,60,41.39,23.76,1,40-50
291,61,42.58,25.38,1,40-50
315,63,49.75,27.22,0,20-30
320.5,65,49.55,26.79,0,20-30
277,53,40.75,19.24,0,20-30
285,57,42.63,21.45,0,20-30
314,62.5,44.8,20.57,0,20-30
320,63,45.75,21.55,0,20-30
309,67,42.4,22.25,0,20-30
313,66,44.45,23.73,0,20-30
327.5,59.5,45.09,21.14,0,20-30
329.5,59,47.78,21.64,0,20-30
319.5,63,44.41,18.91,0,40-50
324,60,46.58,22.72,0,40-50
289,53,36.52,19.48,1,40-50
295,55,39.42,20.41,1,40-50
296,57.5,43.21,19.39,1,30-40
302,57,42.96,21.3,1,30-40
296,54,41.47,18.13,1,30-40
305,54,42.31,19.49,1,30-40
344.5,63,46.77,21.57,0,30-40
286,53,40.44,18.41,1,30-40
288,55,40.02,19.35,1,30-40
316,56,42.67,19.44,1,30-40
304,51.5,42.37,18.17,1,30-40
306,53,41.75,18.22,1,30-40
290,49,40.28,16.82,1,50+
292,52,39.58,18.26,1,50+
297,53,43.25,20.53,0,50+
303,55,45.39,21.83,0,50+
296.5,55,42.17,17.93,1,50+
299,53.5,40.63,18.67,1,50+
327,62.5,42.83,21.19,0,50+
323,62.5,44.21,22.26,0,50+
279,53,40.39,15.99,1,50+
285,53,38.45,15.33,1,50+
321.5,62,43.63,21.99,0,50+
326,65,42.78,23.39,0,50+
300,56,38.91,17.01,1,50+
304.5,56,38.57,17.76,1,50+
298.5,59,43.75,18.18,0,30-40
305.5,59,41.92,19.21,0,30-40
261.5,46,36.53,15.35,1,20-30
259,48,36.5,15.95,1,20-30
323.5,62.5,44.73,22.44,0,50+
323,61.5,40.69,23.25,0,50+
302,50,37.81,16.9,1,20-30
308,51,38.54,16.6,1,20-30
302,54.5,44.12,19.12,0,50+
306,58,44.73,20.3,0,50+
320.5,60,43.12,17.56,0,20-30
325,61,44.09,17.32,0,20-30
313.5,62,44.02,20.31,0,50+
319,62,44.32,20.32,0,50+
281,52,42.53,17.27,1,50+
286,52,40.95,17.69,1,50+
296,60,43.84,20.06,0,50+
317,53,41.17,17.38,1,50+
324,54,41.57,16.96,1,50+
276,55,38.77,16.57,1,30-40
278,54,38.44,16.63,1,30-40
299.5,53.5,43.67,19.69,1,30-40
301.5,53,42.93,20.59,1,30-40
294,52,40.6,16.63,1,40-50
297,53.5,40.3,17.66,1,40-50
305,54.5,45.81,18.32,1,20-30
310.5,55,45.31,17.63,1,20-30
290,54,39.05,17.47,1,30-40
295,54,38.33,17.46,1,30-40
323.5,67,49.24,20.39,0,20-30
327,70,48.3,24.11,0,20-30
313,65,45.55,19.87,0,30-40
315,66,45.75,21,0,30-40
317.5,62,43.82,21.19,0,40-50
326,61,45.92,23.92,0,40-50
308.5,61,45.92,22.47,0,40-50
295,58,39.9,16.9,0,20-30
303,58.5,40.96,17.61,0,20-30
265,52,36.82,16.12,1,20-30
269.5,52,35.53,18.21,1,20-30
301.5,61,42.2,19.8,0,20-30
305,62.5,44,21.05,0,20-30
296,53,41.29,17.34,1,30-40
300,54,41.8,16.73,1,30-40
316,58,42.81,19.79,0,20-30
322,57,43.15,20.97,0,20-30
290,56,41.91,18.47,0,20-30
294,57.5,42.18,20.09,0,20-30
282,52,37.79,17.13,1,40-50
286,53,37.61,17.68,1,40-50
272,57,43.05,16.96,0,<20
279,58,43.42,17,0,<20
269.5,51,37.42,16.45,1,30-40
275,51.5,37.41,16.35,1,30-40
262.5,47,34.61,14.99,1,40-50
264.5,48,36.78,15.28,1,40-50
293,56,43.79,17.87,0,30-40
298,57,47.17,18.18,0,30-40
254,51,34.76,16.47,1,30-40
256,51,34.57,17.14,1,30-40
275,57,42.95,17.17,0,40-50
278,58,40.74,18.7,0,40-50
276,52,38.89,20.22,0,<20
275,52,39.73,18.05,0,<20
260,50,37.42,17.72,0,30-40
262,50,38.06,16.62,0,30-40
275.5,47,33.8,14.6,1,<20
273,48.5,34.34,15.13,1,<20
251,41,33.69,12.96,1,20-30
255,42,34.08,13.76,1,20-30
334,67,50.56,25.81,0,30-40
318,51,38.28,16.61,0,30-40
319,52,39.37,17.73,0,30-40
285,43,36.66,14.13,1,50+
296,47,36.5,14.99,1,50+
287,46,34.74,13.49,1,20-30
289,46,33.07,14.29,1,20-30
318,50,36.29,16.47,1,20-30
315,49,36.73,17.31,1,20-30
317,60,43.15,19.96,0,40-50
289,55,40.51,15.36,1,40-50
295,55,40.11,18.26,1,40-50
323,60,44.61,18.07,0,30-40
292,55,38.67,18.53,1,40-50
296,56,37.33,17.91,1,40-50
337.5,65,45.64,22.13,0,30-40
342,67,44.73,23.64,0,30-40
284,52,37.84,15.92,1,40-50
291,54,36.45,17.64,1,40-50
284,52,34.76,18.19,1,40-50
288,53,35.38,16.95,1,40-50
304,59,44.21,20.33,0,30-40
303,59,43.55,22.7,0,30-40
307,66,42.12,21.87,0,40-50
310,63.5,41.89,22.24,0,40-50
290,57,41.32,17.15,0,20-30
294,57,42.09,19.99,0,20-30
292,53,39.94,17.65,1,40-50
291,54,39.96,18.13,1,40-50
302,63,43.66,25.52,0,30-40
292,53,38.28,16.61,1,20-30
300,53,38.74,18.17,1,20-30
274,49,33.11,16.18,1,40-50
274,48,33.47,14.76,1,40-50
305,54,35.89,15.54,1,30-40
305,54,35.53,16.49,1,30-40
321,55,39.05,16.64,1,30-40
320,59,45.36,18.83,0,20-30
359,63,45.5,20.91,0,20-30
366,65,46.98,23.03,0,20-30
314,62,46.46,23.09,0,20-30
304,58,39.76,22.07,1,40-50
295,51,41.46,22.78,1,40-50
347,68,52.22,22.84,0,40-50
335,54.5,51.88,21.41,0,40-50
282,55,40.58,19.21,1,40-50
296,56,42.2,19.19,1,40-50
307,59,45.79,18.91,0,30-40
313,59.5,46.83,20.59,0,30-40
284,52,39.26,16.92,1,40-50
290,54,39.1,18.39,1,40-50
339,73,53.85,25.04,0,20-30
353,75,55.67,26.19,0,20-30
335,61,51.19,22.34,0,30-40
342,60,49.63,21.45,0,30-40
287,53,40.78,18.54,1,<20
296,55,40.34,20.28,1,<20
287,53,41.9,21.44,1,20-30
297,55,41.14,21.72,1,20-30
311,58,44.89,15.91,0,20-30
319,59,44.98,16.75,0,20-30
285,52,39.16,19.43,1,<20
292,53,38.32,19.47,1,<20
267,55,39.25,20.55,1,40-50
275,54,40.47,20.73,1,40-50
311,57,43.94,22.96,0,40-50
320,59,44.26,22.74,0,40-50
340,66,51.59,25.15,0,40-50
274,55,40.91,20.78,1,40-50
284,57,41.56,20.9,1,40-50
273,54,40.81,20.65,1,40-50
283,55,41.25,20.89,1,40-50
344,64,51.27,24.33,0,40-50
342,65,50.36,22.66,0,40-50
344,64,51.06,23.56,0,40-50
342,65,50.5,25.12,0,40-50
288,53,39.85,17.92,1,20-30
302,53,39.44,18.91,1,20-30
309,65,48.04,23.6,0,30-40
325,66,48.68,25.79,0,30-40
291,53,39.77,17.75,1,40-50
303,55,40.8,19.36,1,40-50
271,52,39.17,18.97,1,30-40
278,51,38,19.32,1,30-40
286,56,40.1,18.03,1,40-50
306,56,39.06,19.17,1,40-50
324,62,50.21,23.43,0,40-50
326,62,50.84,24.18,0,40-50
289,54,41.88,17.06,1,30-40
296,53,40.72,18.16,1,30-40
286,55,41.2,19.86,1,20-30
293,56,42.36,20.05,1,20-30
338,67,49.43,22.86,0,40-50
345,67,50.4,24.49,0,40-50
327,68,47.36,22.94,0,20-30
334,67,48.99,22.3,0,20-30
302,57,40.8,17.01,1,<20
310,57,42.61,19,1,<20
305,61,48,21.87,0,40-50
305,62,45.61,21.33,0,40-50
308,51,41.54,20.58,1,40-50
311,55,42.11,20.84,1,40-50
284,50,38.32,18.89,1,40-50
292,50,39.93,20.42,1,40-50
319,67,50.09,23.3,0,40-50
324,69,48.09,24.19,0,40-50
327,69,47.36,20.62,0,40-50
340,68,48.08,22.23,0,40-50
275,51,37.95,17.16,1,30-40
281,52,37.9,17.19,1,30-40
295,53,42,17.53,1,30-40
303,54,41.6,18.39,1,30-40
274,50,39.22,15.2,1,30-40
279,52,39.32,16.07,1,30-40
283,52,41.6,17.8,0,30-40
283,51,40.91,18.32,0,30-40
300,56,43.43,20.89,1,20-30
307,58,44.46,21.73,1,20-30
291,47,36.51,13.96,1,<20
295,49,35.18,14.95,1,<20
320,64,49.72,23.89,0,40-50
331,61,48.9,24.24,0,40-50
297,56,40.64,21.48,1,20-30
302,56,40.64,22.74,1,20-30
276,57,38.82,17.83,1,20-30
282,56,38.52,18.56,1,20-30
318,62,47.37,21.16,0,20-30
327,62,47.84,20.97,0,20-30
296,54,38.95,17.92,1,<20
309,55,38.45,18.44,1,<20
339,64,50.47,22.67,0,20-30
341,70,52.91,24.7,0,20-30
323,56,43.56,21.42,0,20-30
323,58.5,45.3,21.88,0,20-30
277.5,52,38.57,20.67,0,20-30
276,51,37.75,20.75,0,20-30
256,50,37.02,14.28,1,20-30
255,49,35.34,13.81,1,20-30
349,65,47.86,23.68,0,40-50
356,65,49.52,24.02,0,40-50
313,64.5,45.73,20.99,0,30-40
320,65,44.58,21.83,0,30-40
281,55,40.62,17.75,1,20-30
286,57,40.22,18.18,1,20-30
286,55,41.77,18.9,1,40-50
295,56,42.29,19.58,1,40-50
315,69,49.91,20.62,0,30-40
320,68,48.39,23.31,0,30-40
331,65,47.55,22.03,0,20-30
327,60,43.77,19.78,1,30-40
323,70,48.38,23.63,0,30-40
315,57,43.23,21.49,0,30-40
318,57,44.28,23,0,30-40
287,58,41.45,20.52,1,40-50
300,59,41.83,21.4,1,40-50
279,57,41.21,19.05,1,30-40
287,57,39.11,19.13,1,30-40
274,57,43.69,17.21,1,40-50
281,57,44.21,18.84,1,40-50
308,59,43.08,20.86,1,30-40
307,59,44.47,21.16,1,30-40
332,65,46.77,24.5,0,30-40
329,66.5,46.88,27.21,0,30-40
294,56,39.9,21.09,1,40-50
285,54,40.75,19.53,0,30-40
320,66.5,45.73,22.31,0,20-30
328,68,47.34,23.15,0,20-30
276,53,38.01,18.88,0,40-50
